"Coffee Cups/Day","Hours Studied","Previous Scores","Extracurricular Activities","Sleep Hours","Sample Question Papers Practiced","Performance Index"
1,5,62,-1,6,1,46.
4,7,94,-1,7,6,85.
1,2,83,1,9,7,64.
2,5,64,-1,8,8,50.
1,3,51,-1,4,4,29.
4,9,56,1,9,2,53.
2,6,92,1,4,0,83.
2,3,54,1,6,7,36.
4,7,49,1,4,5,37.
2,4,74,-1,7,4,57.
1,3,94,-1,5,6,75.
3,8,91,-1,8,4,84.
1,4,91,1,4,3,74.
-1,1,68,-1,4,4,40.
2,6,51,1,6,6,37.
0,1,40,1,6,5,11.
1,5,40,-1,5,9,28.
3,7,49,1,8,9,40.
3,6,57,1,4,8,47.
1,2,86,-1,5,9,65.
2,4,41,-1,8,1,22.
1,2,88,1,5,6,66.
-1,1,47,-1,4,0,19.
1,3,61,-1,6,7,43.
2,3,61,1,6,3,41.
4,7,65,1,6,7,56.
-1,1,65,-1,7,7,42.
3,9,48,-1,5,3,45.
3,6,60,1,4,3,46.
1,4,70,-1,5,4,51.
1,3,91,1,6,6,74.
1,3,82,1,9,5,67.
0,2,45,-1,9,0,21.
1,2,95,-1,5,5,73.
1,5,53,-1,8,2,39.
4,9,72,-1,9,8,69.
1,2,46,-1,9,2,24.
1,2,63,1,5,8,36.
3,6,48,-1,7,4,38.
0,2,50,1,7,9,29.
2,4,95,-1,6,7,72.
3,6,62,1,4,8,48.
1,5,87,-1,8,8,71.
-1,1,90,-1,4,6,61.
3,6,41,1,4,9,29.
0,1,54,-1,8,0,31.
1,3,74,-1,7,7,56.
2,5,75,1,9,6,62.
1,5,91,1,6,3,78.
2,6,93,1,5,5,83.
3,8,67,-1,7,9,65.
2,5,78,1,6,1,65.
-1,1,83,1,9,3,59.
2,5,43,-1,7,7,26.
2,3,49,-1,8,3,32.
1,4,45,-1,4,9,27.
3,8,96,-1,8,3,89.
4,7,69,-1,9,3,57.
1,5,93,-1,5,9,77.
1,2,85,1,8,8,65.
2,6,74,1,9,1,63.
2,6,88,-1,4,6,78.
2,6,82,1,7,2,74.
4,9,49,1,6,3,41.
3,8,97,1,9,0,90.
4,8,92,1,9,2,88.
-1,1,71,-1,5,1,47.
2,5,81,-1,7,9,66.
4,7,81,1,9,6,75.
3,6,42,-1,9,5,29.
2,5,95,1,6,0,80.
4,8,65,1,4,7,59.
1,3,54,-1,8,8,34.
2,6,56,1,7,0,47.
2,5,66,-1,6,4,53.
4,8,57,-1,6,6,50.
1,4,90,-1,8,1,72.
4,8,58,-1,7,5,54.
1,2,51,-1,7,7,28.
4,9,63,-1,4,7,59.
3,9,44,-1,7,9,40.
3,6,63,-1,9,9,55.
1,4,66,-1,8,7,49.
1,4,87,1,7,5,70.
3,6,69,-1,4,5,57.
1,5,54,1,6,2,39.
3,6,86,-1,9,1,75.
4,7,98,1,7,4,87.
4,7,77,-1,8,8,70.
3,9,83,-1,7,3,76.
4,8,73,-1,5,4,68.
2,6,66,1,4,5,53.
2,6,59,1,6,5,48.
2,5,80,-1,5,3,63.
-1,1,71,1,8,3,47.
4,9,43,-1,7,7,38.
3,9,44,1,4,4,43.
3,9,92,1,9,4,90.
4,8,97,1,7,8,95.
1,3,47,-1,7,3,24.
-1,1,61,1,7,6,35.
3,8,81,1,9,4,75.
3,7,46,-1,7,8,37.
2,5,61,-1,4,7,46.
3,7,85,1,9,7,80.
1,4,69,1,9,9,55.
3,9,76,-1,5,9,71.
0,2,55,-1,8,2,32.
4,9,54,-1,9,8,51.
4,9,44,-1,5,7,43.
1,5,42,-1,4,2,23.
0,1,62,1,8,9,37.
4,7,49,-1,9,0,40.
2,4,44,-1,6,4,24.
3,9,62,1,5,3,60.
3,6,54,-1,4,7,44.
2,3,57,-1,4,5,34.
3,6,64,-1,4,9,51.
2,6,47,1,8,4,39.
1,5,70,-1,7,8,57.
1,2,60,-1,6,5,36.
1,2,41,-1,8,2,16.
3,7,61,-1,8,5,52.
0,2,47,1,9,3,25.
2,6,62,1,5,4,51.
1,5,71,-1,6,5,56.
1,4,47,-1,4,8,27.
3,7,43,-1,8,2,33.
3,8,69,-1,6,0,60.
2,4,58,-1,5,1,39.
0,1,62,-1,7,7,41.
0,1,57,-1,6,3,35.
0,1,92,1,4,6,67.
-1,1,68,-1,8,1,39.
1,5,62,1,7,9,51.
1,4,72,1,5,7,56.
3,9,91,-1,4,9,93.
2,3,86,1,7,8,68.
4,7,57,1,9,6,49.
4,8,93,1,9,9,88.
2,6,83,-1,5,0,72.
0,1,72,1,4,1,44.
4,8,46,1,8,8,41.
1,3,90,-1,5,9,69.
4,8,67,-1,7,6,66.
2,4,40,1,4,2,20.
3,8,95,-1,9,4,92.
0,1,78,-1,9,0,53.
1,3,73,1,6,9,50.
2,6,78,1,4,2,70.
3,9,58,1,7,3,51.
0,2,70,-1,7,3,45.
0,1,52,1,6,6,25.
2,3,96,1,7,4,75.
2,4,63,-1,4,8,45.
1,5,44,-1,9,6,29.
2,3,62,-1,5,1,43.
0,2,58,-1,9,7,38.
1,2,40,1,9,1,16.
4,7,72,1,4,6,61.
3,9,98,1,7,4,95.
0,2,89,-1,6,9,65.
3,7,95,1,6,5,85.
3,7,72,-1,8,3,66.
3,7,71,-1,6,4,61.
2,3,98,-1,6,4,79.
4,7,67,1,7,6,59.
0,1,76,-1,5,3,52.
-1,1,80,1,5,4,56.
2,5,51,1,7,3,37.
0,2,48,1,6,3,29.
4,9,89,-1,4,7,84.
3,7,94,1,9,4,87.
2,4,50,1,9,8,36.
2,4,72,-1,5,4,56.
1,2,58,1,7,7,34.
1,5,93,-1,4,2,77.
1,4,96,1,6,6,80.
-1,1,81,-1,7,0,59.
3,8,73,-1,5,4,68.
1,3,46,-1,4,1,26.
2,6,70,-1,4,7,57.
2,4,91,-1,5,5,72.
3,9,41,1,4,4,36.
4,7,58,1,9,2,51.
3,9,77,1,5,0,76.
2,3,71,1,9,9,51.
0,1,49,-1,7,9,28.
2,5,80,-1,8,9,69.
2,3,47,1,6,9,30.
3,6,65,-1,7,7,56.
4,8,69,1,9,4,64.
2,4,50,-1,6,8,33.
1,5,80,-1,6,6,67.
1,5,59,1,9,0,45.
1,4,99,1,9,0,84.
2,4,59,-1,5,6,40.
2,4,48,1,8,6,33.
1,4,47,1,9,8,31.
2,4,99,1,6,1,81.
1,5,54,1,6,6,38.
0,2,73,-1,7,1,48.
0,2,63,-1,8,9,39.
3,9,72,-1,8,9,71.
0,2,80,-1,6,1,55.
3,6,80,1,8,4,70.
1,2,84,1,7,8,65.
2,5,79,1,5,8,65.
1,4,66,-1,6,9,49.
3,7,60,-1,4,0,49.
4,7,44,-1,6,6,35.
2,6,74,-1,6,9,62.
2,5,60,1,5,9,48.
-1,1,43,1,9,2,18.
1,3,88,1,9,9,70.
4,9,87,-1,4,9,83.
0,1,55,-1,4,0,29.
2,5,96,-1,4,1,79.
1,2,70,-1,9,5,49.
2,4,65,-1,5,9,49.
0,1,91,-1,8,1,63.
2,3,74,1,4,1,50.
4,7,45,-1,8,3,36.
2,3,72,-1,7,2,53.
2,4,60,-1,5,7,39.
0,2,55,1,8,7,32.
2,3,86,1,9,5,69.
4,9,78,-1,9,3,74.
1,3,73,1,4,6,55.
2,5,81,1,4,8,72.
1,2,96,1,8,1,72.
2,4,99,-1,9,5,86.
3,7,54,1,8,6,47.
3,7,45,1,7,0,34.
1,3,41,1,5,5,24.
1,5,63,-1,9,7,51.
0,1,95,1,6,6,73.
-1,1,88,-1,9,1,68.
1,5,67,1,7,1,52.
3,9,40,-1,9,3,38.
-1,1,40,-1,7,4,11.
0,1,67,-1,9,4,41.
2,4,75,-1,7,1,57.
1,4,59,-1,4,6,41.
1,2,87,1,8,7,62.
4,9,47,1,9,1,48.
3,9,40,1,5,3,37.
1,2,65,-1,4,2,41.
3,9,90,-1,7,3,91.
2,6,82,-1,5,4,73.
3,8,88,1,4,5,82.
2,4,64,-1,6,1,44.
1,2,49,-1,9,9,29.
1,2,51,-1,9,5,32.
3,9,80,-1,7,8,78.
-1,1,46,1,4,7,21.
3,7,51,-1,4,0,43.
2,3,86,-1,7,8,69.
1,3,79,-1,6,9,56.
1,2,56,-1,9,1,31.
2,6,44,1,8,0,36.
0,2,53,-1,6,5,30.
2,4,73,1,7,0,56.
3,9,87,1,8,5,87.
3,9,56,-1,4,1,54.
2,6,74,-1,6,6,61.
1,4,94,1,6,6,77.
3,7,40,-1,9,3,30.
0,1,98,-1,9,1,69.
2,4,89,1,8,6,74.
1,5,89,1,4,0,72.
3,8,75,1,6,1,71.
1,2,54,1,8,1,30.
1,5,99,1,6,0,82.
3,6,58,1,9,8,51.
2,5,90,-1,4,5,76.
3,9,81,-1,4,2,76.
0,1,44,-1,5,5,17.
2,3,58,-1,8,6,40.
1,2,82,-1,9,2,63.
1,3,78,-1,9,3,60.
4,9,44,-1,9,9,44.
3,9,91,-1,7,0,87.
0,2,51,-1,6,5,27.
1,3,58,1,4,5,30.
2,4,86,1,6,8,68.
4,9,51,-1,6,1,44.
2,3,75,-1,7,4,53.
4,7,51,1,4,4,40.
2,3,57,1,5,6,36.
3,7,88,1,9,4,79.
4,7,90,-1,8,9,86.
3,9,87,1,6,3,85.
1,2,82,1,7,9,61.
2,6,73,1,7,1,63.
4,9,87,-1,8,7,82.
1,2,72,1,8,4,47.
1,2,88,-1,4,3,66.
2,5,57,1,6,8,48.
4,8,96,1,6,1,90.
4,9,68,-1,8,2,70.
1,2,84,1,9,7,64.
1,5,44,1,5,3,27.
3,7,64,1,6,8,58.
2,6,63,-1,7,9,48.
2,6,68,-1,9,9,57.
4,7,98,-1,8,9,90.
1,3,77,1,6,9,56.
1,3,72,-1,4,8,50.
4,9,49,1,8,9,48.
4,8,76,1,7,8,74.
2,5,99,1,4,0,86.
3,6,72,1,8,5,59.
0,1,62,1,8,9,43.
0,1,97,1,6,5,75.
2,4,50,1,4,7,32.
1,2,63,1,8,6,44.
3,7,63,-1,9,6,54.
1,2,46,-1,7,1,24.
0,2,89,1,4,3,61.
2,5,60,-1,9,0,45.
1,4,59,-1,6,6,44.
4,8,92,-1,5,3,84.
2,4,49,1,8,8,32.
3,6,64,-1,5,5,50.
1,5,86,1,8,5,73.
1,2,75,-1,9,8,52.
4,8,87,-1,6,7,85.
0,2,86,-1,6,5,61.
3,9,54,1,6,5,52.
3,9,83,1,6,5,82.
2,3,79,1,4,3,57.
2,4,79,1,4,4,58.
3,8,89,1,8,2,83.
3,9,45,1,4,8,41.
1,3,76,1,8,1,58.
2,5,41,1,4,6,25.
3,8,51,1,4,0,43.
2,3,97,-1,4,9,74.
3,7,43,-1,7,6,34.
3,8,62,1,6,1,58.
2,3,52,-1,7,4,34.
1,2,56,-1,4,0,30.
3,7,70,1,4,4,62.
4,9,55,1,7,3,52.
-1,1,80,-1,9,0,56.
2,3,65,1,8,0,45.
2,5,67,-1,6,6,51.
2,3,40,1,8,2,18.
0,1,86,-1,9,9,64.
4,7,51,1,6,8,38.
4,7,76,-1,5,8,69.
3,8,94,-1,6,9,89.
1,5,95,-1,8,8,81.
2,5,89,-1,6,0,76.
2,5,59,1,5,3,38.
0,1,41,-1,5,0,14.
1,5,75,1,4,0,62.
3,6,54,-1,5,8,39.
0,1,77,1,7,4,51.
3,7,61,-1,8,0,53.
-1,1,83,1,7,2,54.
0,2,89,-1,9,6,68.
1,2,71,-1,7,1,53.
2,5,98,1,8,3,86.
4,7,59,-1,9,1,51.
-1,1,75,-1,7,8,48.
-1,1,72,-1,7,8,50.
0,1,54,-1,9,6,24.
3,6,89,1,7,6,79.
0,2,85,-1,5,1,63.
-1,1,42,1,8,9,13.
2,6,68,1,8,7,54.
1,2,86,1,8,0,61.
3,6,66,1,7,7,58.
4,8,44,-1,5,4,35.
0,2,98,-1,8,3,78.
4,9,95,1,6,9,95.
3,8,70,-1,8,1,61.
0,1,61,-1,4,2,32.
3,7,74,1,6,9,66.
2,6,93,1,8,1,83.
3,6,46,1,7,3,35.
2,6,45,-1,8,2,33.
3,6,65,1,5,4,55.
3,7,93,1,5,6,87.
1,3,40,-1,8,8,18.
3,6,58,-1,7,4,45.
2,3,46,-1,7,7,26.
3,7,75,-1,7,1,66.
4,7,51,-1,8,5,44.
4,8,59,-1,8,7,55.
1,2,62,-1,4,8,40.
3,9,64,-1,5,3,61.
1,5,69,1,6,3,54.
4,9,98,-1,6,6,95.
2,5,68,1,5,3,56.
3,7,70,-1,9,4,61.
4,9,57,-1,4,1,53.
2,4,80,1,5,1,60.
0,2,58,-1,4,9,35.
3,9,93,1,9,4,93.
0,2,43,-1,4,9,20.
1,3,40,1,7,9,24.
0,2,80,1,5,1,54.
1,3,98,-1,6,5,78.
2,6,54,1,8,5,45.
1,3,93,1,9,7,77.
3,8,47,-1,9,0,40.
2,6,54,-1,8,6,44.
4,7,54,1,5,6,45.
-1,1,89,-1,8,8,66.
2,3,78,1,4,3,57.
1,3,61,1,8,6,42.
1,2,57,1,4,5,34.
4,7,55,-1,4,3,43.
4,9,41,-1,6,9,37.
1,4,75,1,8,7,57.
2,5,59,1,6,2,44.
2,3,55,1,8,7,35.
3,9,42,-1,4,4,36.
2,4,95,1,8,3,82.
2,5,69,-1,9,2,55.
0,1,94,1,9,9,74.
1,2,41,1,6,6,19.
3,9,74,1,7,6,72.
1,2,65,1,9,5,42.
1,5,96,-1,6,2,81.
3,8,44,-1,7,8,38.
1,3,41,-1,5,1,21.
3,6,90,-1,6,2,82.
1,4,95,-1,9,0,80.
3,7,59,1,9,6,51.
2,3,73,-1,8,1,53.
2,6,73,-1,7,9,62.
3,9,93,-1,9,7,91.
0,1,95,-1,8,8,71.
1,3,94,1,7,1,74.
0,2,59,1,6,5,40.
3,8,89,1,6,0,83.
4,7,64,-1,8,7,58.
0,2,59,1,6,4,38.
3,6,64,1,8,8,56.
1,3,92,-1,4,2,73.
4,8,53,-1,7,1,46.
2,3,99,-1,8,6,82.
4,9,86,1,7,6,88.
0,1,83,-1,4,9,56.
1,5,82,1,7,4,68.
1,3,82,1,8,6,63.
3,6,78,1,6,5,71.
1,2,51,1,7,8,27.
3,9,87,1,7,2,85.
3,6,44,-1,9,3,34.
3,7,41,1,9,8,33.
1,5,93,1,4,9,77.
4,9,55,1,5,7,50.
0,1,94,1,6,9,69.
1,5,69,1,8,5,55.
3,6,86,-1,4,2,76.
4,7,82,1,8,8,74.
2,4,77,1,8,8,61.
-1,1,84,1,7,5,60.
3,8,90,1,4,1,84.
1,4,81,-1,4,6,56.
2,3,63,1,9,8,43.
3,7,90,1,6,8,82.
0,2,69,1,5,2,43.
3,8,76,1,8,1,73.
3,6,96,-1,6,4,81.
3,7,98,-1,9,9,94.
1,5,92,-1,6,6,74.
4,9,78,1,8,2,76.
2,5,50,-1,7,3,38.
2,5,53,-1,7,9,38.
2,3,62,-1,8,1,42.
-1,1,92,-1,9,9,71.
1,2,55,-1,9,1,34.
3,8,89,1,4,6,84.
0,1,60,-1,5,1,32.
4,7,94,-1,7,0,85.
2,5,94,-1,5,3,76.
1,3,43,1,6,5,21.
4,7,72,1,6,9,65.
3,9,93,-1,8,9,92.
0,2,86,1,8,3,69.
3,8,53,1,8,0,49.
4,9,58,-1,9,0,54.
2,3,98,1,7,8,81.
1,2,44,-1,5,0,15.
3,7,75,-1,6,6,66.
1,5,70,-1,5,6,56.
2,5,84,1,7,0,71.
2,5,57,-1,5,0,40.
1,4,83,-1,5,5,66.
2,5,70,1,9,7,57.
1,4,94,-1,8,6,79.
2,6,69,1,9,5,57.
1,4,60,1,9,9,43.
1,2,86,-1,5,2,65.
3,9,69,1,5,6,66.
1,2,94,-1,9,5,74.
3,9,80,1,5,7,76.
3,6,43,1,9,3,30.
3,9,44,1,4,8,39.
3,9,80,1,9,0,79.
2,3,84,-1,6,6,60.
-1,1,49,-1,6,8,24.
0,1,66,1,5,9,42.
1,3,55,-1,9,0,33.
2,5,69,-1,9,9,57.
2,3,52,-1,8,2,32.
3,9,75,-1,8,6,71.
3,9,60,-1,8,8,58.
2,3,84,-1,9,0,64.
2,3,92,-1,9,5,72.
2,5,79,1,6,1,64.
1,2,84,-1,7,4,61.
2,6,54,1,5,6,43.
3,7,59,1,6,6,54.
4,9,59,1,8,9,56.
3,6,84,-1,6,6,75.
1,3,94,-1,6,3,72.
2,5,98,1,6,5,84.
2,4,44,1,8,9,30.
1,5,93,-1,7,5,80.
4,8,93,-1,4,6,82.
3,8,99,-1,5,8,96.
2,6,71,1,5,5,60.
0,1,45,1,6,9,19.
3,8,69,-1,7,0,62.
3,8,65,-1,8,7,61.
0,2,76,1,4,1,53.
1,4,52,-1,4,2,34.
0,2,68,-1,6,4,43.
2,4,44,1,6,5,27.
3,7,64,1,8,6,55.
4,9,52,1,8,3,51.
4,8,63,1,9,2,58.
4,9,70,-1,8,8,69.
4,8,59,1,6,3,52.
0,2,94,-1,7,8,72.
4,7,47,-1,6,8,38.
1,2,99,-1,6,2,73.
1,2,48,1,4,2,26.
1,4,60,1,8,7,46.
-1,1,90,-1,5,0,60.
2,5,59,-1,8,5,43.
3,6,54,1,9,5,43.
4,9,65,-1,7,8,65.
4,8,93,-1,7,1,89.
1,2,81,-1,8,7,60.
0,1,50,-1,8,6,22.
0,2,76,-1,6,1,53.
4,7,80,-1,5,0,70.
2,4,50,-1,6,3,31.
2,5,66,-1,4,1,52.
4,7,69,1,4,2,59.
1,3,58,1,7,1,40.
1,2,73,-1,7,8,50.
4,7,77,-1,5,3,66.
1,5,62,1,7,0,45.
0,1,92,1,9,7,69.
-1,1,40,1,4,3,13.
3,9,42,-1,5,9,37.
2,5,42,1,4,7,25.
0,1,67,1,8,7,45.
4,7,53,-1,8,8,47.
4,9,91,1,5,9,93.
0,1,69,-1,6,6,40.
1,4,97,1,9,3,85.
1,3,93,1,9,1,73.
1,5,44,1,7,5,27.
3,7,88,1,5,3,80.
4,8,54,1,9,5,46.
1,2,77,-1,7,7,57.
3,7,53,-1,4,2,43.
0,1,53,1,6,0,25.
4,7,96,-1,7,4,90.
3,8,98,1,8,2,93.
1,2,88,1,8,5,67.
3,9,47,1,4,2,44.
0,1,47,1,5,0,18.
3,6,58,1,7,8,46.
0,1,71,-1,4,4,44.
2,3,70,-1,8,1,47.
2,6,68,-1,8,1,55.
2,3,80,-1,8,8,59.
3,8,50,1,6,0,42.
1,5,84,-1,6,9,69.
1,2,52,1,8,2,29.
1,4,66,1,9,9,53.
3,9,95,-1,5,6,90.
2,4,58,-1,6,0,40.
3,8,65,1,7,1,55.
2,5,92,1,6,5,78.
-1,1,90,1,7,8,64.
4,7,76,-1,6,8,68.
2,3,87,1,8,7,68.
4,8,48,1,7,2,44.
1,3,67,1,5,1,45.
0,1,71,1,6,0,47.
2,5,91,-1,6,8,73.
0,2,93,-1,8,4,71.
1,4,42,1,7,2,25.
0,1,90,-1,9,9,65.
3,9,71,1,8,9,70.
2,6,44,-1,7,4,33.
4,8,47,-1,6,2,42.
2,4,53,-1,6,8,35.
3,9,95,-1,6,0,90.
1,2,42,1,6,0,17.
4,9,63,1,4,2,59.
1,5,52,1,6,5,36.
2,6,82,-1,6,1,71.
1,3,68,-1,9,0,45.
1,4,47,1,9,7,31.
2,6,90,-1,7,9,77.
4,7,81,-1,6,8,73.
-1,1,70,1,6,9,47.
4,7,65,-1,7,0,56.
0,1,57,1,6,2,30.
1,5,97,-1,6,4,84.
3,6,57,1,8,6,41.
1,2,96,-1,4,9,73.
4,9,46,-1,7,3,41.
2,6,87,-1,8,5,77.
4,7,77,-1,9,0,63.
3,8,87,-1,5,3,79.
-1,1,55,1,5,7,28.
4,8,94,-1,9,4,91.
2,4,95,1,4,7,76.
3,8,99,1,5,0,92.
3,6,72,1,4,9,61.
4,9,95,-1,5,8,92.
1,4,90,1,5,3,72.
0,2,42,-1,8,8,20.
0,2,77,-1,5,7,54.
2,5,43,-1,9,7,35.
3,9,75,1,4,1,67.
2,3,43,-1,6,2,20.
3,8,81,-1,6,9,76.
1,4,48,-1,6,8,33.
3,6,79,1,4,2,68.
3,6,90,1,4,7,81.
2,3,56,1,6,4,36.
2,5,56,1,9,6,46.
1,3,72,-1,5,3,50.
0,1,59,1,6,7,36.
3,7,53,-1,7,3,44.
2,4,61,1,4,4,43.
4,7,91,-1,7,0,79.
2,3,66,1,7,9,44.
1,5,82,1,4,7,67.
2,5,42,1,6,6,27.
0,2,63,-1,9,4,39.
1,2,69,-1,8,5,49.
2,4,47,1,7,0,28.
1,4,61,1,6,7,46.
1,4,64,1,8,8,48.
2,6,99,1,7,4,90.
1,2,49,1,6,9,24.
3,6,88,1,7,6,75.
4,7,68,-1,6,9,61.
2,3,79,-1,9,3,62.
4,8,93,-1,5,5,87.
0,2,40,-1,5,1,13.
3,8,91,-1,4,3,85.
1,5,60,-1,8,4,47.
1,2,78,1,7,8,54.
4,7,63,1,7,8,57.
1,2,48,1,6,7,26.
2,6,99,1,8,3,89.
1,3,83,1,7,5,61.
4,9,93,-1,8,6,93.
2,3,65,-1,8,0,43.
1,3,48,-1,5,0,24.
2,5,59,-1,7,3,45.
4,7,95,-1,7,2,86.
4,8,74,1,4,9,65.
4,7,75,-1,8,3,70.
3,9,81,-1,6,8,79.
2,5,75,-1,5,1,59.
1,3,93,1,4,3,72.
2,6,48,1,5,6,36.
2,5,61,1,6,1,46.
1,4,40,1,4,7,24.
1,2,44,1,5,9,25.
4,7,48,1,6,3,38.
2,5,76,-1,9,8,65.
2,4,77,-1,4,0,59.
3,8,58,-1,6,6,53.
3,9,47,1,4,0,45.
4,9,81,1,7,9,82.
2,3,82,1,7,8,64.
2,3,71,1,5,9,50.
1,5,52,-1,8,9,39.
2,5,59,1,9,0,43.
0,2,75,1,8,2,54.
0,1,82,1,6,6,58.
4,8,83,1,4,0,73.
1,3,76,1,7,4,56.
-1,1,69,-1,8,5,42.
0,1,49,1,7,2,25.
1,2,70,1,9,5,48.
2,6,64,-1,6,3,49.
2,6,68,1,9,5,59.
1,3,63,1,9,5,45.
1,4,78,-1,6,3,60.
0,2,60,-1,4,0,32.
1,2,80,-1,9,2,59.
3,7,48,-1,8,9,40.
-1,1,81,-1,6,6,55.
4,7,81,-1,6,1,69.
-1,1,41,-1,7,3,12.
2,6,43,-1,5,5,39.
1,3,47,-1,9,4,25.
3,8,71,-1,8,5,62.
3,6,53,1,4,4,40.
1,2,88,-1,9,8,67.
4,8,52,-1,4,1,42.
2,5,60,-1,7,3,44.
4,8,63,-1,9,0,57.
3,8,89,-1,4,6,83.
2,6,57,1,9,0,43.
1,2,84,1,6,5,61.
4,8,79,1,9,9,76.
2,6,65,-1,8,9,54.
3,6,71,-1,9,8,60.
3,8,83,1,4,1,74.
0,1,96,-1,8,0,74.
1,2,94,-1,4,9,66.
3,9,95,1,5,2,94.
3,8,92,-1,5,5,83.
3,7,72,-1,8,6,65.
4,7,91,-1,5,7,82.
2,5,70,-1,5,3,52.
1,2,57,-1,6,7,34.
3,6,74,-1,4,6,61.
2,3,51,-1,5,7,30.
1,4,90,1,8,4,77.
1,2,64,1,6,9,45.
0,2,84,-1,5,6,59.
3,8,70,-1,9,3,66.
4,8,49,1,8,0,45.
3,6,86,1,4,2,73.
2,5,91,1,9,9,81.
3,8,73,1,5,8,72.
1,4,90,1,8,3,72.
2,4,42,1,9,4,27.
2,5,85,1,8,2,70.
-1,1,78,-1,7,5,51.
-1,1,47,1,9,3,21.
0,2,71,1,8,4,50.
3,8,82,1,9,6,82.
4,7,68,-1,7,6,58.
3,9,61,-1,4,8,59.
1,5,59,-1,4,1,41.
0,2,45,1,6,3,21.
4,7,82,1,9,7,78.
3,8,88,1,7,3,85.
4,7,68,-1,8,2,59.
3,7,81,-1,6,9,72.
2,5,95,-1,9,5,83.
1,2,56,-1,6,2,31.
3,6,70,-1,9,1,58.
1,4,92,-1,4,8,74.
0,2,73,1,8,2,50.
3,9,77,-1,7,0,72.
3,7,96,-1,4,8,84.
2,6,76,-1,6,4,67.
2,5,43,-1,5,6,29.
1,3,41,1,6,1,20.
1,4,51,1,5,0,31.
1,3,74,-1,9,5,58.
3,8,45,1,4,4,39.
2,3,95,1,9,9,77.
4,7,85,1,7,5,78.
4,7,47,1,8,1,39.
3,7,60,1,5,6,51.
3,7,92,1,8,0,86.
1,2,97,1,9,7,78.
2,3,85,-1,4,6,66.
4,9,74,1,4,6,74.
2,3,87,-1,9,5,70.
0,2,54,1,9,9,38.
4,9,46,1,4,4,44.
3,9,54,1,7,8,52.
1,4,84,-1,5,2,63.
4,9,45,1,8,8,46.
1,3,86,-1,6,4,63.
4,7,56,1,9,7,50.
3,7,43,1,9,2,37.
4,8,61,-1,4,6,52.
2,4,71,1,8,9,55.
1,3,98,1,8,3,77.
2,3,61,1,7,4,46.
1,5,66,-1,5,3,52.
0,1,85,1,7,8,59.
2,3,54,1,7,6,32.
3,6,99,1,8,5,87.
2,3,83,-1,5,5,61.
2,5,90,1,5,9,75.
4,9,61,-1,5,6,59.
0,2,67,1,4,4,40.
0,2,81,1,5,9,61.
3,6,77,-1,8,2,62.
3,6,99,-1,4,2,86.
4,8,96,-1,6,6,89.
1,2,48,-1,9,9,29.
4,9,73,-1,7,0,72.
1,2,75,1,5,3,53.
0,1,48,1,6,9,24.
0,2,54,-1,5,7,30.
4,7,84,1,7,3,79.
3,8,59,1,8,0,51.
1,5,47,-1,8,4,34.
3,6,97,-1,7,0,87.
-1,1,67,-1,6,8,43.
2,6,90,1,4,7,80.
4,8,58,-1,9,6,54.
1,3,96,1,9,4,80.
0,1,55,-1,9,3,29.
1,4,50,-1,4,6,34.
-1,1,81,-1,5,2,58.
4,8,47,-1,7,7,38.
2,5,72,1,7,4,57.
-1,1,49,1,4,4,20.
3,8,57,1,6,0,49.
3,9,74,-1,9,9,73.
0,2,82,1,7,7,61.
4,9,89,1,8,6,87.
4,8,42,1,8,0,37.
4,7,79,-1,7,3,69.
1,3,66,1,9,3,46.
1,2,98,-1,9,8,79.
3,7,67,-1,9,9,60.
2,5,85,1,6,1,68.
2,6,45,1,8,3,38.
2,4,86,-1,6,9,71.
0,2,53,-1,4,2,28.
4,9,46,-1,5,9,44.
1,3,49,1,9,4,31.
4,7,54,-1,4,6,41.
4,8,70,-1,5,4,63.
1,2,68,-1,8,4,44.
2,6,81,1,5,3,69.
3,8,93,-1,5,8,88.
3,7,56,-1,7,5,49.
1,3,98,-1,5,9,76.
-1,1,90,-1,7,5,63.
2,6,68,-1,5,5,55.
3,8,88,1,7,5,86.
2,6,83,1,8,0,71.
2,5,54,-1,8,5,41.
3,8,65,-1,5,3,58.
1,2,51,-1,6,1,26.
0,1,64,-1,8,5,39.
0,1,80,-1,4,0,54.
2,4,44,-1,4,0,25.
2,6,43,1,7,4,29.
4,9,83,-1,6,5,81.
-1,1,87,-1,9,1,65.
-1,1,80,1,7,9,57.
1,5,96,1,5,7,85.
2,5,70,1,8,3,60.
1,5,42,1,6,3,27.
2,6,92,-1,7,9,82.
3,8,42,1,7,4,37.
1,3,65,1,4,9,48.
4,9,89,1,5,3,85.
-1,1,56,-1,7,4,28.
2,4,99,-1,4,9,83.
3,9,49,-1,6,2,47.
3,8,41,1,7,7,37.
3,9,63,-1,9,5,62.
0,1,50,1,9,7,26.
3,9,63,1,4,4,59.
2,3,74,1,9,6,59.
4,9,62,1,5,9,56.
-1,1,71,-1,8,6,46.
-1,1,62,-1,9,5,35.
4,9,73,-1,6,9,71.
3,6,80,-1,7,3,69.
1,4,58,1,4,5,41.
4,7,41,1,7,8,34.
2,5,99,1,8,3,89.
3,7,90,1,7,5,83.
3,8,41,1,7,5,33.
3,8,54,-1,4,2,48.
0,1,95,-1,8,3,71.
3,8,60,1,6,2,52.
2,6,74,1,4,2,63.
2,4,44,-1,8,9,27.
3,8,82,-1,8,3,79.
